id,outcome,width,height,obstacle_percentage,conglomeration_ratio,max_length_agents,num_agents,max_length,metric,time_limit,num_expanded_states,inserted_states,path_length,path_cost,num_waits,grid_time,istance_time,execution_time,memory_used
172,overlap,4,4,0.2,0.7,8,10,100,0,1,0,0,0,0.0,0,0.0,0.0,0.01,46.28
172,timeout,4,4,0.2,0.7,8,10,100,0,1,0,0,0,0,0,0,0,0,46.28
173,timeout,4,4,0.2,0.7,8,10,100,0,10,0,0,0,0,0,0,0,0,46.28
174,timeout,4,4,0.2,0.7,8,10,100,1,1,0,0,0,0,0,0,0,0,46.28
175,timeout,4,4,0.2,0.7,8,10,100,1,10,0,0,0,0,0,0,0,0,46.28
176,timeout,4,4,0.2,0.7,8,10,1000,0,1,0,0,0,0,0,0,0,0,46.28
177,timeout,4,4,0.2,0.7,8,10,1000,0,10,0,0,0,0,0,0,0,0,46.28
178,timeout,4,4,0.2,0.7,8,10,1000,1,1,0,0,0,0,0,0,0,0,46.28
179,timeout,4,4,0.2,0.7,8,10,1000,1,10,0,0,0,0,0,0,0,0,46.28
180,success,4,4,0.2,0.7,20,1,10,0,1,2,2,1,1.0,0,0.0,0.0,0.0,46.28
181,success,4,4,0.2,0.7,20,1,10,0,10,2,2,1,1.0,0,0.0,0.0,0.0,46.28
182,success,4,4,0.2,0.7,20,1,10,1,1,2,2,1,1.0,0,0.0,0.0,0.0,46.28
183,success,4,4,0.2,0.7,20,1,10,1,10,2,2,1,1.0,0,0.0,0.0,0.0,46.28
184,success,4,4,0.2,0.7,20,1,100,0,1,2,2,1,1.0,0,0.0,0.0,0.0,46.28
185,success,4,4,0.2,0.7,20,1,100,0,10,2,2,1,1.0,0,0.0,0.0,0.0,46.28
186,success,4,4,0.2,0.7,20,1,100,1,1,2,2,1,1.0,0,0.0,0.0,0.0,46.28
187,success,4,4,0.2,0.7,20,1,100,1,10,2,2,1,1.0,0,0.0,0.0,0.0,46.28
188,success,4,4,0.2,0.7,20,1,1000,0,1,2,2,1,1.0,0,0.0,0.0,0.0,46.28
189,success,4,4,0.2,0.7,20,1,1000,0,10,2,2,1,1.0,0,0.0,0.0,0.0,46.28
190,success,4,4,0.2,0.7,20,1,1000,1,1,2,2,1,1.0,0,0.0,0.0,0.0,46.28
191,success,4,4,0.2,0.7,20,1,1000,1,10,2,2,1,1.0,0,0.0,0.0,0.0,46.28
192,overlap,4,4,0.2,0.7,20,3,10,0,1,0,0,0,0.0,0,0.0,0.0,0.01,46.28
192,success,4,4,0.2,0.7,20,3,10,0,1,2,2,1,1.0,0,0.0,0.0,0.0,46.28
193,success,4,4,0.2,0.7,20,3,10,0,10,2,2,1,1.0,0,0.0,0.0,0.0,46.28
194,success,4,4,0.2,0.7,20,3,10,1,1,2,2,1,1.0,0,0.0,0.0,0.0,46.28
195,success,4,4,0.2,0.7,20,3,10,1,10,2,2,1,1.0,0,0.0,0.0,0.0,46.28
196,overlap,4,4,0.2,0.7,20,3,100,0,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
196,success,4,4,0.2,0.7,20,3,100,0,1,2,2,1,1.0,0,0.0,0.0,0.0,46.28
197,success,4,4,0.2,0.7,20,3,100,0,10,2,2,1,1.0,0,0.0,0.0,0.0,46.28
198,failure,4,4,0.2,0.7,20,3,100,1,1,1,1,0,0.0,0,0.0,0.0,0.0,46.28
199,failure,4,4,0.2,0.7,20,3,100,1,10,1,1,0,0.0,0,0.0,0.0,0.0,46.28
200,success,4,4,0.2,0.7,20,3,1000,0,1,2,2,1,1.0,0,0.0,0.0,0.0,46.28
201,overlap,4,4,0.2,0.7,20,3,1000,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
201,success,4,4,0.2,0.7,20,3,1000,0,10,2,2,1,1.0,0,0.0,0.0,0.0,46.28
202,overlap,4,4,0.2,0.7,20,3,1000,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
202,overlap,4,4,0.2,0.7,20,3,1000,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
202,overlap,4,4,0.2,0.7,20,3,1000,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
202,success,4,4,0.2,0.7,20,3,1000,1,1,2,2,1,1.0,0,0.0,0.0,0.0,46.28
203,success,4,4,0.2,0.7,20,3,1000,1,10,2,2,1,1.0,0,0.0,0.0,0.0,46.28
204,timeout,4,4,0.2,0.7,20,10,10,0,1,0,0,0,0,0,0,0,0,46.28
205,timeout,4,4,0.2,0.7,20,10,10,0,10,0,0,0,0,0,0,0,0,46.28
206,timeout,4,4,0.2,0.7,20,10,10,1,1,0,0,0,0,0,0,0,0,46.28
207,timeout,4,4,0.2,0.7,20,10,10,1,10,0,0,0,0,0,0,0,0,46.28
208,timeout,4,4,0.2,0.7,20,10,100,0,1,0,0,0,0,0,0,0,0,46.28
209,timeout,4,4,0.2,0.7,20,10,100,0,10,0,0,0,0,0,0,0,0,46.28
210,timeout,4,4,0.2,0.7,20,10,100,1,1,0,0,0,0,0,0,0,0,46.28
211,timeout,4,4,0.2,0.7,20,10,100,1,10,0,0,0,0,0,0,0,0,46.28
212,timeout,4,4,0.2,0.7,20,10,1000,0,1,0,0,0,0,0,0,0,0,46.28
213,timeout,4,4,0.2,0.7,20,10,1000,0,10,0,0,0,0,0,0,0,0,46.28
214,timeout,4,4,0.2,0.7,20,10,1000,1,1,0,0,0,0,0,0,0,0,46.28
215,timeout,4,4,0.2,0.7,20,10,1000,1,10,0,0,0,0,0,0,0,0,46.28
216,success,4,4,0.5,0.4,3,1,10,0,1,3,9,2,2.828,0,0.0,0.0,0.0,46.28
217,success,4,4,0.5,0.4,3,1,10,0,10,3,7,2,2.828,0,0.0,0.0,0.0,46.28
218,overlap,4,4,0.5,0.4,3,1,10,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
218,success,4,4,0.5,0.4,3,1,10,1,1,3,9,2,2.828,0,0.0,0.0,0.0,46.28
219,success,4,4,0.5,0.4,3,1,10,1,10,3,8,2,2.828,0,0.0,0.0,0.0,46.28
220,success,4,4,0.5,0.4,3,1,100,0,1,3,8,2,2.828,0,0.0,0.0,0.0,46.28
221,success,4,4,0.5,0.4,3,1,100,0,10,3,8,2,2.828,0,0.0,0.0,0.0,46.28
222,success,4,4,0.5,0.4,3,1,100,1,1,4,10,3,3.414,0,0.0,0.0,0.0,46.28
223,success,4,4,0.5,0.4,3,1,100,1,10,4,11,3,3.414,0,0.0,0.0,0.0,46.28
224,success,4,4,0.5,0.4,3,1,1000,0,1,3,8,2,2.828,0,0.0,0.0,0.0,46.28
225,success,4,4,0.5,0.4,3,1,1000,0,10,3,9,2,2.828,0,0.0,0.0,0.0,46.28
226,success,4,4,0.5,0.4,3,1,1000,1,1,3,9,2,2.828,0,0.0,0.0,0.0,46.28
227,success,4,4,0.5,0.4,3,1,1000,1,10,4,10,3,3.414,0,0.0,0.0,0.0,46.28
228,overlap,4,4,0.5,0.4,3,3,10,0,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
228,overlap,4,4,0.5,0.4,3,3,10,0,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
228,overlap,4,4,0.5,0.4,3,3,10,0,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
228,failure,4,4,0.5,0.4,3,3,10,0,1,11,11,0,0.0,0,0.0,0.0,0.0,46.28
229,failure,4,4,0.5,0.4,3,3,10,0,10,21,21,0,0.0,0,0.0,0.0,0.0,46.28
230,success,4,4,0.5,0.4,3,3,10,1,1,4,8,3,3.414,0,0.0,0.0,0.0,46.28
231,overlap,4,4,0.5,0.4,3,3,10,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
231,success,4,4,0.5,0.4,3,3,10,1,10,3,6,2,2.828,0,0.0,0.0,0.0,46.28
232,success,4,4,0.5,0.4,3,3,100,0,1,6,9,4,4.828,0,0.0,0.0,0.0,46.28
233,success,4,4,0.5,0.4,3,3,100,0,10,3,7,2,2.828,0,0.0,0.0,0.0,46.28
234,success,4,4,0.5,0.4,3,3,100,1,1,3,7,2,2.828,0,0.0,0.0,0.0,46.28
235,overlap,4,4,0.5,0.4,3,3,100,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
235,overlap,4,4,0.5,0.4,3,3,100,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
235,overlap,4,4,0.5,0.4,3,3,100,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
235,success,4,4,0.5,0.4,3,3,100,1,10,3,7,2,2.828,0,0.0,0.0,0.0,46.28
236,success,4,4,0.5,0.4,3,3,1000,0,1,3,8,2,2.828,0,0.0,0.0,0.0,46.28
237,overlap,4,4,0.5,0.4,3,3,1000,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
237,overlap,4,4,0.5,0.4,3,3,1000,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
237,overlap,4,4,0.5,0.4,3,3,1000,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
237,overlap,4,4,0.5,0.4,3,3,1000,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
237,overlap,4,4,0.5,0.4,3,3,1000,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
237,overlap,4,4,0.5,0.4,3,3,1000,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
238,success,4,4,0.5,0.4,3,3,1000,1,1,4,8,3,3.414,0,0.0,0.0,0.0,46.28
239,overlap,4,4,0.5,0.4,3,3,1000,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
239,overlap,4,4,0.5,0.4,3,3,1000,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
239,success,4,4,0.5,0.4,3,3,1000,1,10,3,6,2,2.828,0,0.0,0.0,0.0,46.28
240,timeout,4,4,0.5,0.4,3,10,10,0,1,0,0,0,0,0,0,0,0,46.28
241,timeout,4,4,0.5,0.4,3,10,10,0,10,0,0,0,0,0,0,0,0,46.28
242,timeout,4,4,0.5,0.4,3,10,10,1,1,0,0,0,0,0,0,0,0,46.28
243,overlap,4,4,0.5,0.4,3,10,10,1,10,0,0,0,0.0,0,0.0,0.0,0.01,46.28
243,timeout,4,4,0.5,0.4,3,10,10,1,10,0,0,0,0,0,0,0,0,46.28
244,timeout,4,4,0.5,0.4,3,10,100,0,1,0,0,0,0,0,0,0,0,46.28
245,timeout,4,4,0.5,0.4,3,10,100,0,10,0,0,0,0,0,0,0,0,46.28
246,timeout,4,4,0.5,0.4,3,10,100,1,1,0,0,0,0,0,0,0,0,46.28
247,timeout,4,4,0.5,0.4,3,10,100,1,10,0,0,0,0,0,0,0,0,46.28
248,timeout,4,4,0.5,0.4,3,10,1000,0,1,0,0,0,0,0,0,0,0,46.28
249,timeout,4,4,0.5,0.4,3,10,1000,0,10,0,0,0,0,0,0,0,0,46.28
250,timeout,4,4,0.5,0.4,3,10,1000,1,1,0,0,0,0,0,0,0,0,46.28
251,timeout,4,4,0.5,0.4,3,10,1000,1,10,0,0,0,0,0,0,0,0,46.28
252,success,4,4,0.5,0.4,8,1,10,0,1,3,8,2,2.828,0,0.0,0.0,0.0,46.28
253,success,4,4,0.5,0.4,8,1,10,0,10,4,12,3,3.414,0,0.0,0.0,0.0,46.28
254,overlap,4,4,0.5,0.4,8,1,10,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
254,overlap,4,4,0.5,0.4,8,1,10,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
254,success,4,4,0.5,0.4,8,1,10,1,1,3,8,2,2.828,0,0.0,0.0,0.0,46.28
255,overlap,4,4,0.5,0.4,8,1,10,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
255,overlap,4,4,0.5,0.4,8,1,10,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
255,overlap,4,4,0.5,0.4,8,1,10,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
255,success,4,4,0.5,0.4,8,1,10,1,10,3,9,2,2.828,0,0.0,0.0,0.0,46.28
256,success,4,4,0.5,0.4,8,1,100,0,1,3,8,2,2.828,0,0.0,0.0,0.0,46.28
257,success,4,4,0.5,0.4,8,1,100,0,10,3,9,2,2.828,0,0.0,0.0,0.0,46.28
258,success,4,4,0.5,0.4,8,1,100,1,1,3,8,2,2.828,0,0.0,0.0,0.0,46.28
259,success,4,4,0.5,0.4,8,1,100,1,10,3,9,2,2.828,0,0.0,0.0,0.0,46.28
260,success,4,4,0.5,0.4,8,1,1000,0,1,3,9,2,2.828,0,0.0,0.0,0.0,46.28
261,success,4,4,0.5,0.4,8,1,1000,0,10,3,9,2,2.828,0,0.0,0.0,0.0,46.28
262,success,4,4,0.5,0.4,8,1,1000,1,1,5,13,3,3.414,0,0.0,0.0,0.0,46.28
263,success,4,4,0.5,0.4,8,1,1000,1,10,3,9,2,2.828,0,0.0,0.0,0.0,46.28
264,success,4,4,0.5,0.4,8,3,10,0,1,3,5,2,2.828,0,0.0,0.0,0.0,46.28
265,failure,4,4,0.5,0.4,8,3,10,0,10,3,3,0,0.0,0,0.0,0.0,0.0,46.28
266,overlap,4,4,0.5,0.4,8,3,10,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
266,overlap,4,4,0.5,0.4,8,3,10,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
266,overlap,4,4,0.5,0.4,8,3,10,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
266,success,4,4,0.5,0.4,8,3,10,1,1,3,5,2,2.828,0,0.0,0.0,0.0,46.28
267,overlap,4,4,0.5,0.4,8,3,10,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
267,overlap,4,4,0.5,0.4,8,3,10,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
267,overlap,4,4,0.5,0.4,8,3,10,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
267,success,4,4,0.5,0.4,8,3,10,1,10,4,8,3,3.414,0,0.0,0.0,0.0,46.28
268,overlap,4,4,0.5,0.4,8,3,100,0,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
268,overlap,4,4,0.5,0.4,8,3,100,0,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
268,overlap,4,4,0.5,0.4,8,3,100,0,1,0,0,0,0.0,0,0.0,0.0,0.01,46.28
268,success,4,4,0.5,0.4,8,3,100,0,1,3,6,2,2.828,0,0.0,0.0,0.0,46.28
269,overlap,4,4,0.5,0.4,8,3,100,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
269,success,4,4,0.5,0.4,8,3,100,0,10,4,6,3,3.414,0,0.0,0.0,0.0,46.28
270,overlap,4,4,0.5,0.4,8,3,100,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
270,overlap,4,4,0.5,0.4,8,3,100,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
270,overlap,4,4,0.5,0.4,8,3,100,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
270,overlap,4,4,0.5,0.4,8,3,100,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
270,overlap,4,4,0.5,0.4,8,3,100,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
270,overlap,4,4,0.5,0.4,8,3,100,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
271,success,4,4,0.5,0.4,8,3,100,1,10,8,13,5,5.414,0,0.0,0.01,0.01,46.28
272,overlap,4,4,0.5,0.4,8,3,1000,0,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
272,overlap,4,4,0.5,0.4,8,3,1000,0,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
272,success,4,4,0.5,0.4,8,3,1000,0,1,3,5,2,2.828,0,0.0,0.0,0.0,46.28
273,failure,4,4,0.5,0.4,8,3,1000,0,10,47,47,0,0.0,0,0.0,0.0,0.0,46.28
274,overlap,4,4,0.5,0.4,8,3,1000,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
274,failure,4,4,0.5,0.4,8,3,1000,1,1,33,33,0,0.0,0,0.0,0.0,0.0,46.28
275,success,4,4,0.5,0.4,8,3,1000,1,10,4,6,3,3.414,0,0.0,0.0,0.0,46.28
276,timeout,4,4,0.5,0.4,8,10,10,0,1,0,0,0,0,0,0,0,0,46.28
277,timeout,4,4,0.5,0.4,8,10,10,0,10,0,0,0,0,0,0,0,0,46.28
278,timeout,4,4,0.5,0.4,8,10,10,1,1,0,0,0,0,0,0,0,0,46.28
279,timeout,4,4,0.5,0.4,8,10,10,1,10,0,0,0,0,0,0,0,0,46.28
280,timeout,4,4,0.5,0.4,8,10,100,0,1,0,0,0,0,0,0,0,0,46.28
281,timeout,4,4,0.5,0.4,8,10,100,0,10,0,0,0,0,0,0,0,0,46.28
282,timeout,4,4,0.5,0.4,8,10,100,1,1,0,0,0,0,0,0,0,0,46.28
283,timeout,4,4,0.5,0.4,8,10,100,1,10,0,0,0,0,0,0,0,0,46.28
284,timeout,4,4,0.5,0.4,8,10,1000,0,1,0,0,0,0,0,0,0,0,46.28
285,timeout,4,4,0.5,0.4,8,10,1000,0,10,0,0,0,0,0,0,0,0,46.28
286,timeout,4,4,0.5,0.4,8,10,1000,1,1,0,0,0,0,0,0,0,0,46.28
287,timeout,4,4,0.5,0.4,8,10,1000,1,10,0,0,0,0,0,0,0,0,46.28
288,overlap,4,4,0.5,0.4,20,1,10,0,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
288,success,4,4,0.5,0.4,20,1,10,0,1,4,13,3,3.414,0,0.0,0.0,0.0,46.28
289,success,4,4,0.5,0.4,20,1,10,0,10,3,9,2,2.828,0,0.0,0.0,0.0,46.28
290,overlap,4,4,0.5,0.4,20,1,10,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
290,success,4,4,0.5,0.4,20,1,10,1,1,3,8,2,2.828,0,0.0,0.0,0.0,46.28
291,success,4,4,0.5,0.4,20,1,10,1,10,3,9,2,2.828,0,0.0,0.0,0.0,46.28
292,success,4,4,0.5,0.4,20,1,100,0,1,4,10,3,3.414,0,0.0,0.0,0.0,46.28
293,success,4,4,0.5,0.4,20,1,100,0,10,4,10,3,3.414,0,0.0,0.0,0.0,46.28
294,success,4,4,0.5,0.4,20,1,100,1,1,3,8,2,2.828,0,0.0,0.0,0.0,46.28
295,success,4,4,0.5,0.4,20,1,100,1,10,3,9,2,2.828,0,0.0,0.0,0.0,46.28
296,overlap,4,4,0.5,0.4,20,1,1000,0,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
296,overlap,4,4,0.5,0.4,20,1,1000,0,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
296,success,4,4,0.5,0.4,20,1,1000,0,1,3,8,2,2.828,0,0.0,0.0,0.0,46.28
297,overlap,4,4,0.5,0.4,20,1,1000,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
297,success,4,4,0.5,0.4,20,1,1000,0,10,3,8,2,2.828,0,0.0,0.0,0.0,46.28
298,overlap,4,4,0.5,0.4,20,1,1000,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
298,success,4,4,0.5,0.4,20,1,1000,1,1,3,8,2,2.828,0,0.0,0.0,0.0,46.28
299,overlap,4,4,0.5,0.4,20,1,1000,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
299,success,4,4,0.5,0.4,20,1,1000,1,10,3,9,2,2.828,0,0.0,0.0,0.0,46.28
300,success,4,4,0.5,0.4,20,3,10,0,1,5,9,3,3.414,0,0.0,0.0,0.0,46.28
301,overlap,4,4,0.5,0.4,20,3,10,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
301,overlap,4,4,0.5,0.4,20,3,10,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
301,overlap,4,4,0.5,0.4,20,3,10,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
301,success,4,4,0.5,0.4,20,3,10,0,10,3,6,2,2.828,0,0.0,0.0,0.0,46.28
302,success,4,4,0.5,0.4,20,3,10,1,1,11,16,5,5.414,0,0.0,0.0,0.0,46.28
303,overlap,4,4,0.5,0.4,20,3,10,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
303,overlap,4,4,0.5,0.4,20,3,10,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
303,overlap,4,4,0.5,0.4,20,3,10,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
303,overlap,4,4,0.5,0.4,20,3,10,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
303,overlap,4,4,0.5,0.4,20,3,10,1,10,0,0,0,0.0,0,0.0,0.0,0.01,46.28
303,overlap,4,4,0.5,0.4,20,3,10,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
304,overlap,4,4,0.5,0.4,20,3,100,0,1,0,0,0,0.0,0,0.0,0.0,0.01,46.28
304,success,4,4,0.5,0.4,20,3,100,0,1,3,7,2,2.828,0,0.0,0.01,0.01,46.28
305,overlap,4,4,0.5,0.4,20,3,100,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
305,overlap,4,4,0.5,0.4,20,3,100,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
305,overlap,4,4,0.5,0.4,20,3,100,0,10,0,0,0,0.0,0,0.0,0.0,0.09,46.28
305,overlap,4,4,0.5,0.4,20,3,100,0,10,0,0,0,0.0,0,0.0,0.0,0.01,46.28
305,overlap,4,4,0.5,0.4,20,3,100,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
305,overlap,4,4,0.5,0.4,20,3,100,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
306,success,4,4,0.5,0.4,20,3,100,1,1,3,7,2,2.828,0,0.0,0.0,0.0,46.28
307,overlap,4,4,0.5,0.4,20,3,100,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
307,overlap,4,4,0.5,0.4,20,3,100,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
307,overlap,4,4,0.5,0.4,20,3,100,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
307,overlap,4,4,0.5,0.4,20,3,100,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
307,success,4,4,0.5,0.4,20,3,100,1,10,3,5,2,2.828,0,0.0,0.0,0.0,46.28
308,success,4,4,0.5,0.4,20,3,1000,0,1,3,6,2,2.828,0,0.0,0.0,0.0,46.28
309,overlap,4,4,0.5,0.4,20,3,1000,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
309,overlap,4,4,0.5,0.4,20,3,1000,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
309,overlap,4,4,0.5,0.4,20,3,1000,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
309,overlap,4,4,0.5,0.4,20,3,1000,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
309,overlap,4,4,0.5,0.4,20,3,1000,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
309,overlap,4,4,0.5,0.4,20,3,1000,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
310,overlap,4,4,0.5,0.4,20,3,1000,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
310,overlap,4,4,0.5,0.4,20,3,1000,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
310,overlap,4,4,0.5,0.4,20,3,1000,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
310,overlap,4,4,0.5,0.4,20,3,1000,1,1,0,0,0,0.0,0,0.0,0.0,0.01,46.28
310,overlap,4,4,0.5,0.4,20,3,1000,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
310,overlap,4,4,0.5,0.4,20,3,1000,1,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
311,failure,4,4,0.5,0.4,20,3,1000,1,10,55,55,0,0.0,0,0.0,0.0,0.0,46.28
312,timeout,4,4,0.5,0.4,20,10,10,0,1,0,0,0,0,0,0,0,0,46.28
313,timeout,4,4,0.5,0.4,20,10,10,0,10,0,0,0,0,0,0,0,0,46.28
314,timeout,4,4,0.5,0.4,20,10,10,1,1,0,0,0,0,0,0,0,0,46.28
315,timeout,4,4,0.5,0.4,20,10,10,1,10,0,0,0,0,0,0,0,0,46.28
316,timeout,4,4,0.5,0.4,20,10,100,0,1,0,0,0,0,0,0,0,0,46.28
317,timeout,4,4,0.5,0.4,20,10,100,0,10,0,0,0,0,0,0,0,0,46.28
318,timeout,4,4,0.5,0.4,20,10,100,1,1,0,0,0,0,0,0,0,0,46.28
319,timeout,4,4,0.5,0.4,20,10,100,1,10,0,0,0,0,0,0,0,0,46.28
320,timeout,4,4,0.5,0.4,20,10,1000,0,1,0,0,0,0,0,0,0,0,46.28
321,timeout,4,4,0.5,0.4,20,10,1000,0,10,0,0,0,0,0,0,0,0,46.28
322,timeout,4,4,0.5,0.4,20,10,1000,1,1,0,0,0,0,0,0,0,0,46.28
323,timeout,4,4,0.5,0.4,20,10,1000,1,10,0,0,0,0,0,0,0,0,46.28
324,success,4,4,0.5,0.7,3,1,10,0,1,2,4,1,1.0,0,0.0,0.0,0.0,46.28
325,success,4,4,0.5,0.7,3,1,10,0,10,2,4,1,1.0,0,0.0,0.0,0.0,46.28
326,success,4,4,0.5,0.7,3,1,10,1,1,2,4,1,1.0,0,0.0,0.0,0.0,46.28
327,success,4,4,0.5,0.7,3,1,10,1,10,2,3,1,1.0,0,0.0,0.0,0.0,46.28
328,success,4,4,0.5,0.7,3,1,100,0,1,3,6,2,2.414,0,0.0,0.0,0.0,46.28
329,success,4,4,0.5,0.7,3,1,100,0,10,3,6,2,2.414,0,0.0,0.0,0.0,46.28
330,success,4,4,0.5,0.7,3,1,100,1,1,2,4,1,1.0,0,0.0,0.0,0.0,46.28
331,overlap,4,4,0.5,0.7,3,1,100,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
331,success,4,4,0.5,0.7,3,1,100,1,10,3,6,2,2.414,0,0.0,0.0,0.0,46.28
332,overlap,4,4,0.5,0.7,3,1,1000,0,1,0,0,0,0.0,0,0.0,0.0,0.0,46.28
332,success,4,4,0.5,0.7,3,1,1000,0,1,2,4,1,1.0,0,0.0,0.0,0.0,46.28
333,success,4,4,0.5,0.7,3,1,1000,0,10,2,4,1,1.0,0,0.0,0.0,0.0,46.28
334,success,4,4,0.5,0.7,3,1,1000,1,1,2,3,1,1.0,0,0.0,0.0,0.0,46.28
335,overlap,4,4,0.5,0.7,3,1,1000,1,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
335,success,4,4,0.5,0.7,3,1,1000,1,10,2,3,1,1.0,0,0.0,0.0,0.0,46.28
336,success,4,4,0.5,0.7,3,3,10,0,1,3,5,2,2.414,0,0.0,0.0,0.0,46.28
337,overlap,4,4,0.5,0.7,3,3,10,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
337,overlap,4,4,0.5,0.7,3,3,10,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
337,overlap,4,4,0.5,0.7,3,3,10,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
337,overlap,4,4,0.5,0.7,3,3,10,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
337,overlap,4,4,0.5,0.7,3,3,10,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
337,overlap,4,4,0.5,0.7,3,3,10,0,10,0,0,0,0.0,0,0.0,0.0,0.0,46.28
338,success,4,4,0.5,0.7,3,3,10,1,1,2,2,1,1.0,0,0.0,0.0,0.0,46.28
339,success,4,4,0.5,0.7,3,3,10,1,10,2,3,1,1.0,0,0.0,0.0,0.0,46.28
340,success,4,4,0.5,0.7,3,3,100,0,1,3,6,2,2.414,0,0.0,0.0,0.0,46.28
